node_69
node_24, 5110.40, bomba, 8089.60, 1612.80, 1446.40, 985.60, 5696.00, 5484.80, 992.00, 5347.20, 3014.40, 3142.40, 9494.40, 8377.60, 5264.00, 6249.60, 985.60, 4840.00, 2000.00, 1286.40, 8560.00, 9014.40, 4508.80, 297.60, 3337.60, 1318.40, 16.00, 20.80, 6454.40, 2128.00, 3660.80, 6576.00, 6886.40, 4297.60, 5644.80, 1779.20, 1795.20, 8384.00, 1619.20, 9240.00, 5668.80, 1632.00, 9480.80, 313.60, 4060.80, 9750.40, 8014.40, 9155.20, 2230.40, 8624.00, 9148.80, 3484.80, 6448.00, 1900.80, 4944.00, 6307.20, 3344.00, 6300.80, 2867.20, 396.80, 691.20, 6284.80, 9744.00, 5246.40, 2163.20, 3120.00, 5907.20, 5539.20, 1744.00, 3692.80, 220.80, 8940.80, 1203.20, 8025.60, 3491.20, bomba, 1830.40, 4518.40, 6000.00, 6816.00, 5273.60, 1110.40, 9804.80, 5164.80, 5724.80, 9878.40, 492.80, 2779.20, 5696.00, 7401.60, 9216.00, bomba, 595.20, 5892.80, 4192.00, 8022.40, 4278.40, 2281.60, 9046.40
node_25, 8396.80, 5993.60, 9654.40, 4032.00, 6704.00, 35.20, bomba, 9484.80, 3328.00, 3072.00, 5740.80, 2486.40, 7350.40, 8297.60, 460.80, 4880.00, 2147.20, 806.40, 9280.00, 224.00, 4256.00, 4518.40, 133.20, 7248.00, 3337.60, 7273.60, 9587.20, 3987.20, 9254.40, 5040.00, 7561.60, 7401.60, 4118.40, 1104.00, bomba, 4579.20, 1344.00, bomba, 3369.60, 1340.80, 57.60, 451.20, 9043.20, 2989.20, 2836.80, 6515.20, 2112.00, 457.60, 9603.20, 4220.80, 1833.60, 5648.00, 4671.20, 435.20, 2028.80, 3718.40, 2019.20, 1731.20, 243.20, 2624.00, 4384.00, 3484.80, 3062.40, 4361.60, 8774.40, 5638.40, 652.80, 5420.80, 3980.80, 4995.20, 9260.80, 9736.00, 2889.60, 5611.20, 9456.00, bomba, 7372.80, bomba, 8537.60, 6364.80, 6560.00, 9555.20, 4931.20, 4166.40, 2460.80, 8195.20, 9520.00, 4636.80, 1033.60, 8796.80, 8486.40, 4336.00, 9609.60, 9564.80, 4281.60, 8723.20, 1209.60, 2950.40, 6518.40
node_26, bomba, 3804.80, bomba, 3708.80, 1260.80, 857.60, 1468.80, 1708.80, 3721.60, 5001.60, 7321.60, 524.80, 7296.00, 7348.80, 8412.80, 4092.80, 2406.40, 3619.20, 924.80, 8544.00, 7900.80, 1763.20, 1747.20, 7974.00, 1318.40, 7273.60, 9948.80, 9558.40, 2336.00, 6080.00, 6382.40, 8857.60, 9228.80, 3468.80, 6470.40, 3132.80, 6118.40, 3596.80, 1513.60, 4742.40, 5840.00, 3222.40, 1881.60, 3936.00, 5125.60, 2826.00, 380.80, 8329.60, 662.40, bomba, 8134.40, bomba, 6985.60, 736.00, 6464.00, 4595.20, 8380.80, 9724.80, 2240.00, 6121.60, 6934.40, 506.80, 630.40, 8560.00, 2267.20, 57.60, 4576.00, 7932.80, 4883.20, 3324.80, 5779.20, 6921.60, 9014.40, 9331.20, 3577.60, 1888.00, 6025.60, 1104.00, 1228.80, 1206.40, 7936.80, 5536.00, 9377.60, 7340.80, 3769.60, 8870.40, 1856.00, 6988.80, 7337.60, 5395.20, 3401.60, 4691.20, 1315.20, bomba, 8729.60, 7680.00, 5068.80, 806.40, 8316.80
node_27, 4764.80, 8876.80, 9308.80, 102.40, 53.80, 3932.80, 7305.60, 4150.40, 5942.40, 1478.40, 6976.00, 6745.60, 6025.60, 1126.40, 892.80, 1638.40, 4403.20, 5372.80, 49.60, 3161.60, 2374.40, 2886.40, 6179.20, 904.80, 16.00, 9587.20, 9948.80, 339.20, 448.00, 3276.80, 9901.20, 6444.80, 9846.40, 9782.40, 2406.40, 5939.20, 3539.20, 7907.20, 9091.40, 2192.00, 2070.40, 8617.60, 2777.60, 4121.60, 1430.40, 435.20, 2572.80, 8569.60, 2006.40, 8939.20, 6099.20, bomba, 1788.80, 5168.00, 6536.00, 5040.00, 1990.40, 636.80, 5872.00, 1267.20, 5433.60, 275.20, 220.80, 2064.00, 473.60, 8278.40, 5875.20, 7846.40, 7366.40, bomba, 371.20, 2515.20, 2153.60, 8764.80, 9545.60, 8617.60, 3366.40, 2982.40, 1009.60, 5814.40, 7688.00, 8064.00, 3782.40, 2873.60, 552.70, 6689.60, 1555.20, 4918.40, 3980.80, 6646.40, 5350.40, bomba, 5785.60, 2300.80, 1449.60, 9910.40, 5484.80, 4339.20, 5513.60
node_28, 6979.20, 2134.40, 2456.00, 6838.40, 1907.20, 934.40, 2316.80, 8611.20, 4384.00, bomba, bomba, 6723.20, 2108.80, 3027.20, 8035.20, 3020.80, 7766.40, 1776.00, 8086.40, 4032.00, 3494.40, 1404.80, 1209.60, 1971.20, 20.80, 3987.20, 9558.40, 339.20, 2051.20, 3542.40, 8620.80, 9577.60, 2076.80, 8862.40, 8726.40, 7241.60, 4568.80, 6908.80, 1446.40, 8268.80, 7494.40, 966.40, 4646.40, 2313.60, 5802.00, 7073.60, 2579.20, 7958.40, 217.60, 6643.20, 2672.00, 2729.60, 8540.80, 5750.40, 9628.80, 6256.40, 9404.80, 2224.00, 6960.00, 4016.00, 387.20, 7184.00, 7740.80, 2528.00, 3606.40, 1814.40, 6316.80, 5155.20, 5817.60, 9756.80, 6553.60, 4204.80, 4864.00, 3267.20, 2598.40, 6230.40, 8374.40, 864.00, 1830.40, 7350.40, 4198.40, 4982.40, 5344.00, bomba, 2668.80, 8233.60, 6048.00, 8457.60, 2137.60, 4371.20, 652.80, 992.00, 5651.20, 8425.60, 6880.00, 6182.40, 6582.40, 4860.80, 2931.20
node_29, 1299.20, 8419.20, 2099.20, 4102.40, 5830.40, 6435.20, 118.40, 6329.60, 2995.20, 8892.80, 5308.80, 5278.40, 777.60, bomba, 3132.80, 7379.20, 7820.80, 9414.40, 8124.80, 2732.80, 6643.20, 748.80, 380.80, 4355.20, 6454.40, 9254.40, 2336.00, 448.00, 2051.20, 4716.80, 5168.00, 6476.80, 8672.00, 3756.80, 8294.40, 7174.40, 2006.40, 1251.20, 1657.60, 8400.00, 7094.40, 1244.80, 5747.20, 7238.40, 2873.60, 5913.60, 8176.00, 886.40, 588.80, 928.00, 7689.60, 1100.80, 9539.20, 617.60, bomba, 2991.80, 5228.80, 6083.20, 1974.40, 2924.80, bomba, 6158.40, 4505.60, 6848.00, 4966.40, 7260.80, 9145.60, 5622.40, 2355.20, 3142.40, 6892.80, 8432.00, 371.20, 6368.00, 9459.20, 457.60, 9766.40, 8000.00, 6932.80, 2649.60, 4252.80, 7833.60, 1536.00, 3718.40, 1331.20, 1545.60, 2998.40, bomba, 6121.60, 608.00, 9270.40, 6860.80, 940.80, 6592.00, 9712.00, 1411.20, 2422.40, 8995.20, 4348.80
node_30, 1347.20, 5340.80, 3484.80, 7257.60, 8214.40, 22.40, 2358.40, 3846.40, 1088.00, 3728.00, 5318.40, 4698.40, 3414.40, 8193.60, 44.80, 9564.80, 3401.60, bomba, 5321.60, 3080.00, 6112.00, 2048.00, 860.80, 7347.20, 2128.00, 5040.00, 6080.00, 3276.80, 3542.40, 4716.80, 9472.00, 1203.20, 7171.20, 2630.40, 2464.00, 768.00, 7616.00, 5760.00, 3990.40, 971.80, 6211.20, 3097.60, 7911.20, 8508.80, 2755.20, 2889.60, 1808.00, 6521.60, 1574.40, 9772.80, 1187.20, 8745.60, 5479.20, 6537.60, 4483.20, 1689.60, 8192.00, 1593.60, 3587.20, 4649.60, 7872.00, 1827.20, bomba, 8668.80, 771.20, 2144.00, 3868.80, 4019.20, 294.40, 8819.20, 9708.80, 8748.80, 6937.60, 7270.40, 5353.60, 131.20, 2718.40, 2902.40, 3584.00, 5728.00, 4905.60, 9590.40, 2025.60, 8128.00, 7446.40, 371.20, 9088.00, 8323.20, 2723.20, 8185.60, 9139.20, 1302.40, 3558.40, 9488.00, 9046.40, 3145.60, 6353.60, 4368.00, 9622.40
node_31, 6761.60, 8182.40, 4349.80, 7437.60, 7683.20, bomba, 281.60, 1620.80, 9846.40, 5792.00, 6329.60, 7088.00, 2822.40, 3110.40, 1846.40, 8944.00, 76.80, 9942.40, 6217.60, bomba, 5078.40, 9116.80, 3433.60, 393.60, 3660.80, 7561.60, 6382.40, 9901.20, 8620.80, 5168.00, 9472.00, 3971.20, 1072.00, 5859.20, 5091.20, 9462.00, 1411.20, 5897.60, 9246.40, 2409.60, 4675.20, 9955.20, 377.60, 950.40, 9100.50, 6742.40, 9443.20, 7420.80, 5059.20, 3945.60, 736.00, 9600.00, 1056.00, 4334.40, 5955.20, 4745.60, bomba, 7628.80, 9424.00, 646.40, 3891.20, 8883.20, 9740.80, 5484.80, 2867.20, 8211.20, 4473.60, 7385.60, bomba, 9110.40, 102.40, 3164.80, 188.80, 5936.00, bomba, 9776.00, 5606.40, 1513.60, 8234.70, 3411.20, 9702.40, 6339.20, 9427.20, 1347.20, 7081.60, 8526.00, 4313.60, 828.80, 4115.20, 5744.00, 4969.60, 3299.20, 7443.20, 9187.20, 3446.40, 8419.20, 5856.00, 7324.80, 8476.80
node_32, 9251.20, 7193.60, 6300.80, 6422.40, 8288.00, 8816.00, 4876.80, 1017.60, 2921.60, 8496.00, 4992.80, 2406.40, 9587.20, 3408.00, 6681.60, 8470.40, 4524.80, 3324.80, 8857.60, 3296.00, 2604.80, 3804.80, 4748.80, 7216.00, 6576.00, 7401.60, 8857.60, 6444.80, 9577.60, 6476.80, 1203.20, 3971.20, 2912.00, 758.40, 4384.00, 4761.60, 2848.00, 3606.40, 7270.40, 9027.20, 2416.00, 7014.40, 3792.00, 7478.40, 5251.20, 8604.80, 1875.20, 4531.20, 5920.00, 7862.40, 5272.40, 7152.00, 4768.00, 8355.20, 2600.00, 4252.80, 7133.20, 9900.80, 5011.20, 4768.00, 3969.60, 7752.00, 3737.60, 2262.40, 835.20, 3228.80, 4377.60, 4236.80, 2771.20, 2825.60, 3241.60, 2025.60, 1616.00, 2940.80, 934.40, 1790.40, 6000.00, 2380.80, 3452.80, 2660.80, 6409.60, 400.00, 6268.80, 3206.40, 2121.60, 6038.40, 6380.80, 9017.60, 3254.40, 9516.80, 2950.40, 736.00, 851.20, 323.20, 1030.40, 227.20, 8873.60, bomba, 163.20
node_33, 4691.20, 5110.40, 2573.20, 2524.80, 2700.80, 464.00, 1523.20, 1558.40, 5829.60, 1344.00, 4192.00, 1776.00, 6768.00, 9260.80, 4476.80, 3299.20, 8054.40, 6049.60, bomba, 160.00, 4547.20, 7443.20, 5324.80, 5724.80, 6886.40, 4118.40, 9228.80, 9846.40, 2076.80, 8672.00, 7171.20, 1072.00, 2912.00, 9075.20, 4012.80, 931.20, 6441.60, 3292.80, 3542.40, 7164.80, 5760.00, 8716.80, 4278.40, 2553.60, 3648.00, bomba, 6678.40, 2560.00, 2214.40, 2401.60, 8380.80, 9891.20, 4912.00, 6166.40, 7628.80, 8230.40, 2860.80, 1641.60, 7616.00, 4083.20, 1875.20, 7056.00, 5971.20, 8675.20, 1251.20, 7689.60, 4403.20, 6096.00, 2396.80, 1052.80, 8857.60, 5056.00, 7862.40, 2124.80, 5785.60, 8390.40, 6310.40, 7862.40, 6694.40, 5379.20, 9251.20, bomba, 2291.20, 6246.40, 828.80, 7990.40, 8224.00, 3040.00, 3014.40, 4835.20, 3008.00, 9744.00, 1929.60, 6502.40, bomba, bomba, 4947.20, 1958.40, 4348.80
node_34, 7212.80, 8656.00, 9536.00, bomba, 7923.20, 5798.40, 6346.40, 9379.20, 406.40, 4912.00, 2563.20, 5580.80, 9420.80, 9868.80, 400.00, 4441.60, 7379.20, 1752.00, 9596.80, 8160.00, 6908.00, bomba, 7824.00, 3993.60, 4297.60, 1104.00, 3468.80, 9782.40, 8862.40, 3756.80, 2630.40, 5859.20, 758.40, 9075.20, 5196.80, 7145.60, 4867.20, 9504.00, 4720.00, 4700.80, 4588.80, bomba, 297.60, 3574.40, 6604.80, 8681.60, 9289.60, 3849.60, 5772.80, bomba, 5011.20, 7427.20, 6868.00, 1049.60, 2707.20, 1148.80, 6736.00, 3264.00, 6812.80, 7116.80, 1094.40, 1494.40, 4344.80, 3267.20, 6809.60, 4368.00, 5857.60, 4953.60, 1996.80, 4313.60, 5024.00, 5281.60, 5928.00, 3709.60, 8656.00, 7792.00, 8262.40, 1776.00, 6265.60, 2739.20, 2662.40, 6524.80, 2166.40, 1248.00, 752.00, 508.80, 4297.60, 806.40, 5974.40, 2963.20, 6982.40, 7651.20, 1683.20, 7859.20, 7734.40, 2649.60, 2596.20, 8924.80, bomba
node_35, bomba, 5516.80, 41.60, 2108.80, 7107.20, 7891.20, 6323.20, 2880.00, 9635.20, 7200.00, 4115.20, 5561.60, 4547.20, 4048.00, 4128.00, 2540.80, 3126.40, 7827.20, 8630.40, 7696.00, 1209.60, 7702.40, 5232.00, 8339.20, 5644.80, bomba, 6470.40, 2406.40, 8726.40, 8294.40, 2464.00, 5091.20, 4384.00, 4012.80, 5196.80, 566.40, 9004.80, 3721.60, 8499.20, bomba, 2323.20, 4009.60, 524.80, 4544.00, bomba, 1785.60, 7900.80, 2496.00, 5241.60, 5264.00, 4851.20, 7115.20, 8534.40, 8790.40, 7008.00, 6419.20, 3724.80, 268.80, 2089.60, 6457.60, 486.40, 8534.40, 4307.20, 521.60, 5708.80, 1996.80, 4876.80, 7699.20, 9952.00, 3721.60, 3721.60, 9555.20, 2204.80, 1696.00, 6272.00, 4003.20, 8035.20, 62.40, 5200.00, 5161.60, 9635.20, bomba, bomba, 9558.40, 2204.80, 9718.40, 8321.60, 3372.80, 732.80, 8076.80, bomba, 8675.20, 4624.00, 140.80, 956.20, 4009.60, bomba, 5107.20, 2841.60
node_36, 9561.60, 320.00, bomba, 7827.20, 6646.40, bomba, 1436.80, 6464.00, 4598.40, 5465.60, 9072.00, 9603.20, 4544.00, 7430.40, 8038.40, 6592.00, 8016.00, bomba, 8899.20, 4406.40, 2947.20, 6513.60, 5376.00, 1308.80, 1779.20, 4579.20, 3132.80, 5939.20, 7241.60, 7174.40, 768.00, 9462.00, 4761.60, 931.20, 7145.60, 566.40, 6416.00, bomba, 2611.20, 8676.00, 3324.80, 5961.60, 8051.20, 3484.80, 8620.80, 7094.40, 2835.20, 8969.60, 8636.80, 7244.80, 3264.00, 3308.80, 8396.80, 9084.80, 8960.00, 1904.00, 8796.80, 3686.40, 320.00, 6832.00, 172.80, 2608.00, 3614.40, 1488.00, 9561.60, bomba, 454.40, 5776.00, 8736.00, 3142.40, 5874.40, 1609.60, 4537.60, 3148.80, 7363.20, 8716.80, 5548.80, 2185.60, 6172.80, 3052.80, 4041.60, 1830.40, 4908.80, 6624.00, 5712.00, 4611.20, 8076.80, 7897.60, 4787.20, 2381.60, 2662.40, bomba, 4054.40, 7366.40, 8816.00, 9232.00, 4384.00, 627.20, 3568.00
node_37, 6070.40, 9747.20, 9340.80, bomba, 8647.50, bomba, 5468.80, 4556.80, 1865.60, 6316.80, 1299.20, 1632.00, 6137.60, 3654.40, 1939.20, 3667.20, 4969.60, bomba, 6473.60, 2652.80, 7582.40, 5395.20, 3609.60, 9625.60, 1795.20, 1344.00, 6118.40, 3539.20, 4568.80, 2006.40, 7616.00, 1411.20, 2848.00, 6441.60, 4867.20, 9004.80, 6416.00, 6198.40, 278.40, bomba, 8665.60, 4240.00, 4726.60, 7235.20, 9347.20, 5596.80, 3692.80, 6912.00, 6665.60, 8633.60, 2118.40, 1971.20, 8150.40, 6608.00, 608.00, 54.40, 4438.40, 5996.80, 4188.80, 6556.80, 5040.00, 220.80, 8393.60, 6147.20, 6553.60, 7744.00, 4044.80, 5993.60, 9516.80, 2259.20, 4988.80, 2675.20, 9878.40, 8601.60, 5161.60, 9238.40, 579.20, 3840.00, 9856.00, 5670.40, 6409.60, 6716.80, 3123.20, 4275.20, 6934.40, 4412.80, 3760.00, 4640.00, 9017.60, 977.60, bomba, 9280.00, bomba, 2851.20, 6384.80, 851.20, 1939.20, 4883.20, 3529.60
node_38, 201.60, 8192.00, 128.00, 9449.60, 4236.80, 3523.20, bomba, 1344.00, 8492.80, 8262.40, 5385.60, bomba, 4080.00, 7724.80, 3910.40, bomba, 396.80, 8486.40, 3180.80, 4416.00, 7734.40, 7568.00, bomba, 8649.60, 8384.00, bomba, 3596.80, 7907.20, 6908.80, 1251.20, 5760.00, 5897.60, 3606.40, 3292.80, 9504.00, 3721.60, bomba, 6198.40, 2611.80, 611.20, 7313.20, 7370.40, 9644.80, 6822.40, 2192.00, 2470.40, 2368.00, 7868.80, 9868.80, 5376.00, 7049.60, 1545.60, 7286.40, 2732.80, 8822.40, 8552.00, 9347.20, 9721.60, 2304.00, 1249.60, 6665.60, 9244.80, 784.00, 5888.00, bomba, 4630.40, bomba, 3617.60, 4521.60, 9030.40, 1324.80, 2742.40, 3510.40, 1305.60, 9008.00, 3593.60, 7913.60, 7982.40, bomba, 972.80, 6771.20, 6281.60, 5045.00, 9401.60, 7884.80, 4537.60, bomba, 1523.20, 1382.40, 252.80, 8656.00, 9340.80, 9955.20, 6900.40, 1193.60, 9408.00, 5120.00, 9862.40, 7219.20
node_39, 8246.40, 5460.80, 2790.40, 4646.40, 6668.80, 9001.60, 1150.40, 198.40, 7052.80, bomba, 6099.20, bomba, 7034.40, 6457.60, 838.40, 8934.40, bomba, 4211.20, 5040.00, 3504.00, 7030.40, 8864.00, 1740.80, 2124.80, 1619.20, 3369.60, 1513.60, 9091.40, 1446.40, 1657.60, 3990.40, 9246.40, 7270.40, 3542.40, 4720.00, 8499.20, 2611.20, 278.40, 2611.80, 1360.00, 9337.60, 5948.80, 4816.00, 1440.00, 3577.60, 8230.40, 8816.00, 435.20, 6528.00, 3590.40, 5216.00, 8960.00, 1952.00, 3763.20, 9728.00, 5907.20, bomba, 7708.80, 2608.00, 5302.40, 2476.80, 51.20, 4358.40, 3328.00, 9459.20, 1887.60, 3180.80, 9904.60, 1321.60, 7568.00, 416.00, 1750.40, 6979.20, 3796.80, 1865.60, 7401.60, 5894.40, 7264.00, 1212.80, 4412.80, 774.40, 8611.20, 8790.40, 2352.00, bomba, 2784.00, 5030.40, 8921.60, bomba, 3222.40, 3449.60, 6742.40, 2982.40, 2860.80, 7862.40, 8137.60, 5219.20, 4227.20, 6892.80
node_40, 9760.00, 956.80, 1779.20, 1372.80, 3027.20, 336.00, 1641.60, 8118.40, 4473.60, 140.80, 5849.60, 9734.40, 9795.20, 4684.80, 8124.80, 8704.00, 8224.00, 3843.20, 9635.20, 5097.60, 7200.00, 3910.40, bomba, 4051.20, 9240.00, 1340.80, 4742.40, 2192.00, 8268.80, 8400.00, 971.80, 2409.60, 9027.20, 7164.80, 4700.80, bomba, 8676.00, bomba, 611.20, 1360.00, 5744.00, 9756.80, 4937.60, 6339.20, 8425.60, 8211.20, 6003.20, 7177.60, 2633.60, 9.60, 9255.60, 6038.40, 8150.40, 5763.20, 6889.60, 2214.40, 5001.60, 4436.80, 8393.60, 5433.60, 7643.20, 3372.80, 6934.40, 8016.00, 5604.80, 9961.60, 7532.80, 2249.60, bomba, 2961.60, 3945.60, 3321.60, 419.20, 521.60, 8524.80, 532.10, 4494.40, 1452.80, 7708.80, 4259.20, 2387.20, bomba, 3496.00, 8873.60, bomba, 3072.00, 8643.20, 6236.80, 5776.00, bomba, 7619.20, 3753.60, 5580.80, 5174.40, bomba, 8236.80, 6934.40, 3507.20, 112.80
node_41, 8496.00, 8521.60, 7305.60, 4483.20, 1379.20, 3273.60, bomba, 5033.60, 2256.00, 9747.20, 5584.00, 5996.80, 9968.00, 5193.60, 5556.80, 1564.80, bomba, 4041.60, 9916.80, bomba, 8230.40, 2790.40, bomba, 8790.40, 5668.80, 57.60, 5840.00, 2070.40, 7494.40, 7094.40, 6211.20, 4675.20, 2416.00, 5760.00, 4588.80, 2323.20, 3324.80, 8665.60, 7313.20, 9337.60, 5744.00, 4448.00, 5846.40, 9120.00, 7174.40, 5190.40, 7027.20, 8902.40, 8016.00, 8393.60, 1120.00, 150.40, 4649.60, 2643.20, 6441.60, 3651.20, 160.00, 12.80, 8889.60, 3766.40, 7760.00, 649.60, 6928.00, 9430.40, 3824.00, 1804.80, 3040.00, 7267.20, 1978.40, 2528.00, 7686.40, 6608.00, 7548.80, 7123.20, 5744.00, 4128.00, 1481.60, 9932.80, 5964.80, 4995.20, 464.00, 8003.20, 384.00, 4451.20, 8457.60, 787.20, 8074.40, 7260.80, 5644.80, bomba, 6902.40, bomba, 4240.00, 8435.20, 9113.60, 4899.20, 3484.80, 6345.60, 9827.20
node_42, 5036.80, 3299.20, 3605.60, 5382.40, 2131.20, 8051.20, 4304.00, 9017.60, 2963.20, 1632.00, 2105.60, 7203.20, 2032.00, 7177.60, 7564.80, 9216.00, 168.80, 4313.60, 7875.20, 2316.80, 7843.20, 1702.40, 4268.80, 2905.60, 1632.00, 451.20, 3222.40, 8617.60, 966.40, 1244.80, 3097.60, 9955.20, 7014.40, 8716.80, bomba, 4009.60, 5961.60, 4240.00, 7370.40, 5948.80, 9756.80, 4448.00, 6233.60, 2688.00, 7692.80, 7670.40, 6390.40, 972.80, 6358.40, 1187.20, 9529.50, 4272.00, 8902.40, 3011.20, bomba, 8352.00, 2006.40, 4998.40, 9715.20, 8524.80, 83.20, 4003.20, 2796.80, 8188.80, 6115.20, bomba, 6451.20, 3603.20, 4592.00, 2432.00, 6396.80, 5020.80, bomba, 9913.60, 976.00, 992.00, 7904.00, 9168.00, 3233.60, 3126.40, 8374.40, bomba, bomba, 5088.80, 124.80, 8345.60, 8300.80, 8182.40, 6656.00, 4105.60, 9792.00, 329.60, 1728.00, 1686.40, 8496.00, 5942.40, 4886.40, 4972.80, 2806.40
node_43, 5753.60, 6521.60, bomba, 3587.20, 6966.40, 2787.20, bomba, 7804.80, 4838.40, 6848.00, 7004.80, 6422.40, bomba, 6716.80, 3235.20, 3257.60, 7945.60, 6662.00, 7145.60, 5392.00, 950.40, 1228.80, 1302.40, bomba, 9480.80, 9043.20, 1881.60, 2777.60, 4646.40, 5747.20, 7911.20, 377.60, 3792.00, 4278.40, 297.60, 524.80, 8051.20, 4726.60, 9644.80, 4816.00, 4937.60, 5846.40, 6233.60, 2064.00, 7580.80, bomba, 7046.40, 9680.00, bomba, 2969.60, 2152.00, 3030.40, 4435.20, 2105.60, 2787.20, 1440.00, 611.20, 5475.20, 8118.40, 1248.00, 1219.20, 6499.20, 8121.60, 5251.20, 3238.40, bomba, 3155.20, 899.20, 6707.20, 2166.40, 2688.00, 432.00, 1670.40, 1625.60, 6724.00, 406.40, bomba, 9491.20, 6355.20, 249.60, 4598.40, 6620.80, 6307.20, 8627.20, 2164.80, 4144.00, 6038.40, 9792.00, 2124.80, 2406.40, 5932.80, 8432.00, 2985.60, 4265.60, 4300.80, 572.80, 2089.60, 9936.00, 6355.20
node_44, 4331.20, 9228.80, 672.00, 9084.80, 9929.60, 7056.00, 630.40, 8176.00, 3248.00, 1580.80, 8688.00, 1990.40, 1552.00, 7868.80, 7929.60, 7116.80, 8217.60, 7760.00, 4236.80, 8227.20, 8336.50, 3312.00, 4710.40, 8988.80, 313.60, 2989.20, 3936.00, 4121.60, 2313.60, 7238.40, 8508.80, 950.40, 7478.40, 2553.60, 3574.40, 4544.00, 3484.80, 7235.20, 6822.40, 1440.00, 6339.20, 9120.00, 2688.00, 2064.00, 3059.20, 988.80, 5005.60, 3408.00, 6371.20, 7846.40, 6016.00, 3219.20, bomba, 4006.40, 8822.40, 3484.80, bomba, 9865.60, 7262.80, 2236.80, 6374.40, bomba, 1881.60, 7811.20, 3014.00, 304.00, 1059.20, 5116.80, 3004.80, 1475.20, 700.80, 4494.40, 3830.40, 6483.20, 2217.60, 1411.20, 5216.00, 1609.60, 8041.60, 8627.20, 6713.60, 1728.00, 4083.20, 3542.40, 9238.40, 2182.00, 3273.60, 6016.00, bomba, 9824.00, 2860.80, 3481.60, 6707.20, 8438.40, 6153.60, 7446.40, bomba, 3907.20, 7648.00
node_45, 7465.60, 624.00, 9004.80, bomba, 1798.40, 5312.00, 115.20, 6112.00, 4966.40, bomba, 377.60, 3779.20, 592.00, 8828.80, 627.20, 8752.00, 1545.60, 7270.40, 665.60, 8326.40, 1187.20, 6483.20, 1020.80, 432.00, 4060.80, 2836.80, 5125.60, 1430.40, 5802.00, 2873.60, 2755.20, 9100.50, 5251.20, 3648.00, 6604.80, bomba, 8620.80, 9347.20, 2192.00, 3577.60, 8425.60, 7174.40, 7692.80, 7580.80, 3059.20, 2067.20, 5752.00, 91.20, 918.40, 7753.60, 8611.20, 6854.40, 448.00, 4435.20, 8692.80, 3545.60, 1574.40, 9340.80, 1788.80, 4179.20, 2339.20, 7958.40, 2128.00, 8745.60, 5795.60, 6649.60, 5715.20, bomba, 7091.20, 6585.60, 8086.40, 2262.40, 2745.60, 2124.80, 6476.80, 7254.40, 4179.20, 8544.00, 4915.20, 988.80, 5417.60, 6739.20, 6035.20, 563.20, 4352.80, 2188.80, 8912.00, 5363.20, 7692.80, 9475.20, 5427.20, 6268.80, 3584.00, 9182.40, 5356.80, 2473.60, 1081.60, 5177.60, 8364.80
node_46, 3945.60, 3801.60, 8553.60, 5753.60, 4675.20, 6185.60, 1833.60, 4182.40, 2179.20, 3891.20, 5462.40, 5225.60, 126.40, 9452.80, 988.80, 153.60, 9961.60, 1619.20, 1769.60, 1779.20, 2505.60, 8668.80, 8236.80, 5411.20, 9750.40, 6515.20, 2826.00, 435.20, 7073.60, 5913.60, 2889.60, 6742.40, 8604.80, bomba, 8681.60, 1785.60, 7094.40, 5596.80, 2470.40, 8230.40, 8211.20, 5190.40, 7670.40, bomba, 988.80, 2067.20, 1878.40, 2896.00, 6790.40, 160.00, 6736.00, 2902.40, 6937.60, 4581.60, 1201.60, 1280.00, 8307.20, 553.60, 2316.80, 1628.80, 387.20, 4876.80, 4339.20, 9619.20, 1206.40, 6540.80, 908.80, 5788.80, 9408.00, 2684.80, 8544.00, 992.00, 3862.40, 896.00, 6457.60, 5315.20, 7415.60, bomba, 9593.60, 6150.40, 3433.60, 2012.80, 3772.80, 3827.60, 9814.40, 5424.00, 2105.60, 8467.20, 1235.20, 3795.20, 6793.60, 6179.20, 2576.00, 7596.80, 2220.80, 6246.40, 8080.00, 3273.60, 7702.40
node_47, 2073.60, 7696.00, bomba, 4915.20, 9526.40, 6700.80, 9974.40, 3459.20, 7980.80, 4196.80, 1212.80, 5683.20, 2736.00, 4636.80, 8608.00, 7315.20, 1532.80, 6064.00, 2793.60, 5030.40, 6588.80, 7699.20, 3625.60, 5865.60, 8014.40, 2112.00, 380.80, 2572.80, 2579.20, 8176.00, 1808.00, 9443.20, 1875.20, 6678.40, 9289.60, 7900.80, 2835.20, 3692.80, 2368.00, 8816.00, 6003.20, 7027.20, 6390.40, 7046.40, 5005.60, 5752.00, 1878.40, bomba, 3616.00, 9144.00, 144.00, 3337.60, 246.40, 9078.40, 1140.80, 4513.60, 7094.40, 7526.40, 7494.40, 8252.80, 3670.40, 9062.40, 266.40, 2160.00, 9456.00, 9600.00, 553.60, bomba, 4964.80, 1110.40, 201.60, 9817.60, 9379.20, 9894.40, 2758.40, 4070.40, 2956.80, 1072.00, 2121.60, 7097.60, 6176.00, bomba, 4547.20, 812.80, 8723.20, 5616.00, 832.00, 9504.00, 4428.80, 8704.00, 828.80, 6873.60, 9177.60, 275.50, 1177.60, 4512.00, 7353.60, bomba, 6003.20
