node_54
node_24, 6707.20, 1155.20, 2966.40, 1043.20, 7974.40, 2128.00, 102.40, 1379.20, 6059.20, 140.80, 5398.40, 2262.40, 9856.00, 5115.20, 304.00, 700.80, 2275.20, 6182.40, 4134.40, 2736.00, 3824.00, 889.60, 9468.80, 681.60, 6669.60, 5616.00, 6880.00, 9347.20, 6464.00, 144.00, 9209.60, 8745.60, 2214.40, 5897.60, 5923.20, 2486.40, 8646.40, 3779.20, 6630.40, 945.60, 8742.40, 9475.20, 1907.20, 2995.20, 560.00, 6812.80, 6614.40, 8918.40, bomba, 1545.60, 8387.20, 5728.00, 5596.80, 9728.00, 2108.80, 5523.20, 8873.60, 9744.00, 8736.00, 774.40, 9156.00, 2339.20, 4793.60, 4595.20, 9340.80, bomba, 1801.60, 8041.60, 288.00, 2903.20, 60.80, 6524.80, 6707.20, 2979.20, 2291.20, 6368.00, 2982.40, 8854.40, 4870.40, 7184.00, 2857.60, bomba, 3011.20, 5340.80, 1020.80, 7344.00, 8304.00, 4921.60, 3420.80, 2092.80, 3289.60, bomba, 2080.00, 8947.20, 4374.40, 1155.20, 9996.80, 3526.40, 9625.60
node_25, 5718.40, 364.80, 131.20, 4240.00, 288.00, 2432.00, 4921.60, 5324.80, 76.80, 3843.20, 7795.20, 2624.00, 8726.40, 4520.00, 1145.60, 6582.40, 9068.80, 1420.80, 352.00, 2880.00, 3910.40, 6160.00, 2921.60, 5392.00, 6669.60, 7946.00, 8745.60, 5001.60, 796.80, 5344.00, 9452.80, 4828.80, 9168.00, 3911.20, 6185.60, 9830.40, 620.80, 9420.80, 9001.60, 5262.40, bomba, 902.40, 8489.60, 4169.60, 9084.80, 8396.80, bomba, 4550.40, 124.80, 2259.20, 2953.60, 8512.00, 4716.80, bomba, 4150.40, 3971.20, 4284.80, 6361.60, 5679.40, 6974.40, 3302.40, 6572.80, 236.80, 2886.40, 2844.80, bomba, 496.00, 992.00, 8035.20, 2188.80, 9529.60, 6342.40, 4316.80, 9884.80, 4860.80, 6390.40, 3862.40, 3309.20, 7352.80, 6099.20, 4604.80, 5987.20, 4515.20, 1948.80, 7081.60, 8003.20, 3580.80, 3708.80, 8684.80, 1155.20, 3712.40, 4972.80, 3782.40, 1670.40, 6115.20, 1324.80, 3830.40, 7464.00, 9212.80
node_26, 1488.00, 7478.40, 4704.00, 8475.20, 2147.20, 6592.00, 3753.60, 8396.80, 1891.20, 8694.40, 1251.20, 2534.40, 5148.80, 8166.40, 4966.40, 9315.20, 4009.60, 4246.40, 5766.40, 5574.40, 764.80, 928.40, 6940.80, 1827.20, 5616.00, 7946.00, bomba, 6828.80, 6170.80, 8147.20, 3209.60, 5097.60, 3643.20, 5177.60, 8024.00, 6902.40, 1734.40, 9104.00, 5379.20, 3660.80, 4547.20, 3894.40, 796.80, 870.40, 4409.60, 8479.20, 7484.80, 3619.20, bomba, 1379.20, 1036.80, 3388.80, 2934.40, 7468.80, 8710.40, 4432.00, 5635.20, 1964.80, 688.00, 5024.00, 5123.20, 5986.40, 8716.80, 5363.20, 1680.80, 6441.60, 6662.40, 5491.20, 5593.60, 1184.00, 7347.20, 830.40, bomba, 2672.00, 8902.40, 6262.40, 4476.80, 8262.40, 3494.40, 9216.00, 2000.00, 7891.20, 8755.20, 9894.40, 9606.40, 1929.60, 9968.00, 3212.80, 7187.20, 6710.40, 6857.60, 1744.00, 5232.00, 6163.20, 5254.40, 3897.60, 2678.40, 7542.40, 8441.60
node_27, 1465.60, 8000.00, 4342.40, 1817.60, 6748.80, 5448.00, 4924.80, 806.40, 8371.20, 902.40, 275.20, 3475.20, 8630.40, 8953.60, 5577.60, 6211.20, 5529.60, 3097.60, 6444.80, 8025.60, 3142.40, 9622.40, 3385.60, 9644.80, 6880.00, 8745.60, bomba, 9052.80, 1785.60, 8278.40, 3744.00, 563.20, 9004.80, 8649.60, 252.80, 8832.00, 3654.00, 7478.40, 3657.60, 9424.00, 6428.80, 1032.80, 7676.00, 6188.80, 1065.60, 2854.40, 7584.00, 7376.00, 2326.40, 5732.80, 8041.60, 2972.80, 2848.00, 2246.40, 3459.20, 4470.40, bomba, 8028.80, 5590.40, 9040.00, 8678.40, 3107.20, 8582.40, 6128.90, 9772.80, 6758.40, 8067.20, 2787.20, 1824.00, 7420.80, 9963.30, 8441.60, 9033.60, 9804.80, 2323.20, 2915.20, 4022.40, 537.60, 1395.20, 6784.00, 8518.40, 620.80, 6553.60, 9142.40, 70.40, 8560.00, 1712.00, 1894.40, 6736.00, 8633.60, 3827.20, 3318.40, 2463.20, 3724.80, 3792.00, 5020.80, 8944.80, 2176.00, 2316.80
node_28, 2476.80, 473.60, 1155.20, 969.60, bomba, 8649.60, 2073.60, 620.80, 6163.20, 2680.80, 537.60, 3987.20, 9635.20, 8950.40, bomba, 6422.40, 6326.40, 2073.60, 4409.60, 6880.00, 4873.60, 6022.40, 3190.40, 9382.40, 9347.20, 5001.60, 6828.80, 9052.80, 7139.20, 1142.40, 4051.20, 4329.60, 5238.40, 928.00, bomba, 8684.80, 5888.00, 3840.00, 5004.80, 3366.40, 3212.80, 8950.40, 9443.20, 8329.60, 6918.40, 3923.20, 5605.20, 192.00, 2588.80, 7987.20, 793.60, 4326.40, 7817.60, 9552.00, 9062.40, 6131.20, 6876.80, 9292.80, bomba, 6179.20, 368.00, 777.60, 1625.60, 8448.00, 5366.40, 1820.80, 4748.80, 6108.80, 5948.80, bomba, 230.40, 8921.60, 3148.80, 8329.60, 739.20, 2569.60, 7884.80, 8716.80, 5952.00, 6982.40, 6880.00, 748.80, 8240.00, 7465.60, 4158.00, 2470.40, 4198.40, 4752.00, 2876.80, 5017.60, 9222.40, 6352.00, 2568.00, bomba, 7145.60, 1465.60, 8944.00, 8912.00, 710.40
node_29, 5756.80, 1516.80, 7718.40, 8217.60, 2560.00, 9344.00, 3628.80, 2294.40, 8416.00, 5369.60, 9750.40, 5264.00, 5248.00, 5500.80, bomba, 4230.40, 972.80, 9104.00, 600.00, 1433.60, 5344.00, 6921.60, 4102.40, 124.80, 6464.00, 796.80, 6170.80, 1785.60, 7139.20, 4643.20, 5779.20, 889.60, 1788.80, 2233.60, 8726.40, 9920.00, 4841.60, 8326.40, 6252.80, 7561.60, 6707.20, 694.40, 4524.80, 6118.40, 9259.20, 1740.80, 1145.60, 8286.40, 9910.40, bomba, 7776.00, 9856.00, 345.60, 3289.60, 8019.20, 3264.00, 3161.60, 3660.80, 5203.20, 6190.40, 3798.40, 9497.60, 2204.80, 1161.60, 9939.20, 4022.40, 4470.40, 3590.40, 5331.20, 4678.40, 1014.40, 2992.00, 3536.00, 5116.80, 9692.80, 3203.20, 9244.80, 1705.60, 3756.80, 8473.60, bomba, 4678.40, 9654.40, 9091.20, 8432.00, 3254.40, 4979.20, 5248.00, 4528.00, 8883.20, 3302.40, 969.60, bomba, bomba, 7177.60, 409.60, 1508.80, 8000.00, 4998.40
node_30, 1289.60, 3225.60, 6172.80, 1014.40, 320.00, 9600.00, 5673.60, 8297.60, 3840.00, 4377.60, 4454.40, 8992.00, 8115.20, 6700.80, 5244.80, 4025.60, 304.00, 2681.60, 8387.20, 2467.20, bomba, 5251.20, 6864.00, 3430.40, 144.00, 5344.00, 8147.20, 8278.40, 1142.40, 4643.20, 9411.20, 5772.80, 4505.60, 2176.40, 2537.60, 3379.20, 4182.40, 6777.60, 870.40, 9459.20, 1548.80, 7145.60, 5254.40, 8684.80, 1449.60, 3622.40, 8752.00, 6796.80, 1776.00, 4646.40, 7318.40, bomba, 6342.40, 8281.60, 2265.60, 243.20, 9270.40, 678.40, 9315.20, 1049.60, 4681.60, 4899.20, bomba, 8332.80, 3948.80, 3440.00, 4256.00, bomba, 8246.40, 2712.00, 5302.40, 9228.80, 1984.00, 732.80, 907.20, 5334.40, 8083.20, 659.20, 5206.40, 2908.80, 5228.80, 2051.20, 8796.80, 3366.40, bomba, 825.60, 665.60, 3894.40, 9961.60, 7222.40, 9667.20, 8096.00, 4425.60, 3177.60, 1030.40, 425.60, 4072.00, 657.60, 560.00
node_31, 4736.00, 876.80, 3657.60, 646.40, 8656.00, 7606.40, 3843.20, 8947.20, 6188.80, 220.80, 8304.00, 3728.00, 5817.60, 1702.40, bomba, 3612.80, 1747.20, 963.20, 3728.00, 9785.60, 2747.60, 6278.40, 4774.40, 1712.00, 9209.60, 9452.80, 3209.60, 3744.00, 4051.20, 5779.20, 9411.20, 1552.00, 1734.40, 3900.80, 4070.40, 9962.40, 5692.80, 6544.00, 1376.00, 4745.60, 6672.00, 7081.60, 5648.00, 7225.60, 1616.00, 4233.60, 3545.60, 6758.40, 1440.00, 2582.40, 1724.00, 1184.00, 9731.20, 4400.00, 5632.00, 185.60, 339.20, 1637.60, 6400.00, 8982.40, 8382.40, 1827.20, 2265.60, 467.20, 2515.20, 844.80, 5593.60, 3282.40, 3020.80, 9715.20, 102.40, 956.80, 430.40, 1344.00, 3094.40, 6480.00, 5168.00, 3395.20, 161.60, 4409.60, 8556.80, 6905.60, 560.00, 2752.00, 9513.60, 3868.80, 5632.00, 3328.00, 9059.20, bomba, 6640.00, 5260.80, 950.40, 2518.40, 5801.60, 3782.40, 3817.60, 144.00, 4156.80
node_32, 905.60, 918.40, 6185.60, 5590.40, 5596.80, 9734.40, 8870.40, 8521.60, 8102.40, 2070.40, 9347.20, 8777.60, 5708.80, 1678.40, 2329.60, 2618.00, 184.00, 2249.60, 9830.40, 8947.20, 9635.20, 4835.20, 3894.40, 8784.00, 8745.60, 4828.80, 5097.60, 563.20, 4329.60, 889.60, 5772.80, 1552.00, 9593.60, 6992.00, 4915.20, 1552.00, 328.00, 6188.80, 6028.80, 5862.40, 7907.20, 1587.20, bomba, 604.80, 3382.40, 5673.60, 2070.80, 8064.00, 3497.60, 8390.40, 956.80, 1574.40, 2188.80, 6140.80, 3862.40, bomba, 8812.80, 5440.00, 1756.30, 1718.40, 3747.20, 8668.80, 7222.40, 9115.20, 5059.20, 4044.80, 7446.40, 8937.60, 6651.60, 9488.00, 8720.00, 5542.40, 3353.60, 7545.60, 310.40, 256.00, 6659.20, 9881.60, 556.80, 7872.00, 6499.20, 4899.20, 9171.20, 6848.00, 560.00, 7966.40, 8593.60, 83.20, 6134.40, 8694.40, 8528.00, 2134.40, 2780.80, 2332.80, 2633.60, bomba, 3750.40, 6348.80, bomba
node_33, 9372.80, 6435.20, 7043.20, 1753.60, 4131.20, 326.40, 6697.60, 1548.80, 1964.80, 1603.20, 2224.00, 7521.60, 697.60, 3673.60, 5510.40, 6880.00, bomba, 2496.00, 5305.60, 1897.60, 5880.00, 8553.60, 1520.00, 8640.00, 2214.40, 9168.00, 3643.20, 9004.80, 5238.40, 1788.80, 4505.60, 1734.40, 9593.60, bomba, 1161.60, 4054.40, 1859.20, 3347.20, 3404.80, 6060.80, 4262.40, 8761.60, 1846.40, 2003.20, 4569.60, 6883.20, 1340.80, 4518.00, 9692.80, 7065.60, 4876.80, 2246.40, 5264.00, 7984.00, 899.20, 2230.40, 5513.60, 5475.20, 6992.00, 5110.40, 3334.40, 1523.20, 8496.00, 233.60, 2569.60, 672.00, 8416.00, 5811.20, 1776.00, 5612.80, 9481.60, 9472.00, 3740.80, 3990.40, 4067.20, 3929.60, 4364.80, 6985.60, 4761.60, 4316.80, 6150.40, 4780.80, 1177.60, 1516.80, bomba, 7264.00, 9872.00, 496.00, 3324.80, 7622.40, 8492.80, 8070.40, 281.60, 617.60, 3910.40, 2374.40, 3187.20, 6262.40, 1011.20
node_34, 1427.20, 4816.00, 5113.90, 6019.20, 5990.40, 4444.80, 4361.60, 4857.60, 7516.80, 6400.00, 3820.80, 1814.40, 6246.40, bomba, 4249.60, 5184.00, 6566.40, 3961.60, 3392.00, 9356.80, 6240.00, 4643.20, 1561.60, bomba, 5897.60, 3911.20, 5177.60, 8649.60, 928.00, 2233.60, 2176.40, 3900.80, 6992.00, bomba, 595.20, 9795.20, 2537.60, 6236.80, 4921.60, 2426.40, 8588.80, 5731.20, 5411.20, 4969.60, 4324.80, 2585.60, bomba, 7116.80, bomba, 9497.60, 5164.80, 3513.60, 588.80, 2371.20, 9308.80, 1321.60, 7350.40, 9456.00, 6332.80, 2054.40, 6569.60, 8988.80, 3696.00, 8864.00, 5875.20, 4404.80, 924.80, 377.60, 7673.60, 8665.60, 803.20, 9785.60, 304.00, 4185.60, bomba, bomba, 2528.00, 3916.80, 7312.00, 6611.20, 4419.20, 7496.40, 8934.40, 8499.20, 3881.60, 8496.00, 412.80, 4486.40, bomba, 8995.20, 6547.20, 9603.20, 9129.60, 8556.80, 7942.40, 1264.00, 7817.60, 9347.20, 8265.60
node_35, 3332.80, 4691.20, 940.80, 6800.00, 297.60, 1779.20, 1443.20, 163.20, 4681.60, 2032.00, 348.80, 1267.20, 9049.60, 4534.40, 6508.80, 134.40, 7820.80, 1430.40, 2918.40, 336.00, 3398.40, 3068.80, 6240.00, 3222.40, 5923.20, 6185.60, 8024.00, 252.80, bomba, 8726.40, 2537.60, 4070.40, 4915.20, 1161.60, 595.20, 8262.40, 6633.60, 8473.60, 5043.20, 9411.20, 4889.60, 1933.60, 9603.20, 3769.60, 6694.40, 6809.60, 771.20, 8636.80, 8467.20, 8611.20, 7459.20, 515.20, 3632.00, 6056.00, 6854.40, 6153.60, 7131.20, 6460.80, 1257.60, 5468.80, 4208.00, 4224.00, 1980.80, 5203.20, 2480.00, 451.20, 2326.40, 8944.00, 3232.00, 9539.20, 2092.80, 3465.60, 7043.20, 5964.80, 1798.40, 7884.80, 6969.60, 4249.60, 6601.60, 2671.60, 6537.60, 2281.60, 5724.80, 9721.60, 7862.40, 672.00, 8224.00, 809.60, 5715.20, 5196.80, 1465.60, 6790.40, 5190.40, 9027.20, 2128.00, bomba, 4816.00, 800.00, 921.60
node_36, 5155.20, 4012.80, 4928.00, 8873.60, 9673.60, bomba, 5744.00, 4563.20, 5984.00, 4073.60, 8352.00, 8571.30, 4233.60, 6288.00, 1528.00, 4697.60, 6854.40, 9113.60, bomba, 9241.60, bomba, 7427.20, 2793.60, 6438.40, 2486.40, 9830.40, 6902.40, 8832.00, 8684.80, 9920.00, 3379.20, 9962.40, 1552.00, 4054.40, 9795.20, 8262.40, 1145.60, 3046.40, 2003.20, 9232.00, 8160.00, 2857.60, 5724.80, 8060.80, 4396.80, 5190.40, 8316.80, 6752.00, 889.60, 2137.60, 3756.80, 5475.20, 5107.20, 1620.80, 1417.60, 1558.40, 7440.00, 4566.40, 374.40, 8950.40, 9148.80, 1472.00, 6377.60, 3190.40, 1433.60, bomba, 22.40, 4996.80, 6217.60, 3868.80, 7475.20, 8841.60, 3116.80, 2980.00, 9305.60, 1542.40, 9352.00, 9203.20, 2873.60, 4627.20, 982.40, 2771.20, 4548.80, 7760.00, 4384.00, 28.80, 8704.00, 32.00, 5542.40, 8580.80, 6588.80, 6585.60, 4768.00, 3299.20, 1443.20, 3590.40, 4777.60, 5059.20, 5766.40
node_37, 4979.20, 8518.40, 6435.20, 9220.00, 7824.00, 5433.60, 1459.20, 1043.20, 1334.40, 7740.80, 5219.20, 6006.40, 6115.20, 73.60, 1596.80, 9054.40, 5443.20, 1555.20, 9964.80, 3584.00, bomba, 8323.20, 6179.20, 9532.80, 8646.40, 620.80, 1734.40, 3654.00, 5888.00, 4841.60, 4182.40, 5692.80, 328.00, 1859.20, 2537.60, 6633.60, 1145.60, 1724.80, 6086.40, 5277.60, 2252.80, 9872.00, 9971.20, 4291.20, 8579.20, 5760.40, 8294.40, bomba, 6979.20, bomba, 5843.20, 2720.00, 1673.60, 3395.20, 7833.60, 5820.80, 5622.40, 9523.20, 5782.40, 7043.20, 6313.60, bomba, 1862.40, 5990.40, 4723.20, 2246.40, bomba, 5440.00, 2691.20, 2977.60, 761.60, 2252.80, 6124.80, 6870.40, 8856.80, bomba, 6716.80, 3059.20, 7384.00, 697.60, 2097.60, 5932.80, 1187.20, 4307.20, 5100.80, 6044.80, 7728.00, 5516.80, 1702.40, 9035.20, 9584.00, 7372.80, 9088.00, 8153.60, 1110.40, 208.00, bomba, 5574.40, 9139.20
node_38, 7545.60, 5971.20, 9724.80, 1574.40, 9932.80, 7244.80, 6517.60, 1332.00, 7532.80, 2569.60, 8505.60, 2736.00, 3264.00, 393.60, 3987.20, 8563.20, 764.80, 9939.20, 2928.00, 1177.60, 8860.80, bomba, 9142.40, 848.00, 3779.20, 9420.80, 9104.00, 7478.40, 3840.00, 8326.40, 6777.60, 6544.00, 6188.80, 3347.20, 6236.80, 8473.60, 3046.40, 1724.80, 1776.00, 2083.20, 1750.40, 7744.00, 6928.00, 4568.00, 1648.00, 4540.80, 2086.40, 1091.20, 96.00, 732.80, 8684.80, 8086.40, 3699.20, 9059.20, 4736.00, 6572.80, bomba, 8659.20, 7040.00, 5481.60, 7379.20, 979.20, 5292.80, 1340.80, bomba, 8966.40, 1155.20, 3756.80, 9182.40, 3612.80, 5600.00, 3683.20, 9404.80, 9340.80, 5568.00, bomba, 8121.60, 5683.20, 4713.60, 2060.80, 4022.40, 3395.20, 1350.40, 3315.20, 1609.60, 6089.60, 377.60, 7033.60, 3750.40, 9497.60, 4473.60, 5536.00, 547.20, 7638.40, 3161.60, 2432.00, 3996.80, 3996.80, 4617.60
node_39, 4838.40, 3428.80, 684.80, 9449.60, 272.00, 160.00, 4112.00, 192.00, 9984.00, 1078.40, 4930.40, 4739.20, 1030.40, 6960.00, 3753.60, 5526.40, 3136.00, 6419.20, 3177.60, 2320.00, 2491.20, 7548.80, 7411.20, 5993.60, 6630.40, 9001.60, 5379.20, 3657.60, 5004.80, 6252.80, 870.40, 1376.00, 6028.80, 3404.80, 4921.60, 5043.20, 2003.20, 6086.40, 1776.00, 9139.20, 5875.20, 6720.00, 8278.40, 9308.80, 3398.40, 4611.20, 8332.80, bomba, 4643.20, 7420.80, 2710.40, 6618.80, 5683.20, 6953.60, 9566.40, 9798.40, 4598.40, 4966.40, 3529.60, 8169.60, 6352.00, 8086.40, 4556.80, 6844.80, 1568.00, 8640.00, 4124.80, 4256.00, 7507.20, 5003.20, 576.00, 4153.60, 2947.20, 1331.20, 6665.60, 6688.00, 3910.40, 979.20, 6604.80, 950.40, 2092.80, 5723.20, 8105.60, 918.40, 2822.40, bomba, 2355.20, 208.00, 9232.00, 5049.60, 4304.00, 2192.00, 9798.40, 9964.80, 998.40, bomba, 5392.00, 4201.60, 3545.60
node_40, 6412.80, 2166.40, 4649.60, 6169.60, 8348.80, bomba, 8723.20, 3262.40, 6771.20, 3433.60, 4460.80, 7977.60, 3603.20, 7376.00, 5982.40, 7846.40, 1382.40, 5029.60, 8166.40, 1209.60, 3104.00, 7414.40, 3072.00, 1592.00, 945.60, 5262.40, 3660.80, 9424.00, 3366.40, 7561.60, 9459.20, 4745.60, 5862.40, 6060.80, 2426.40, 9411.20, 9232.00, 5277.60, 2083.20, 9139.20, 2387.20, 2681.60, 1398.40, 6822.40, 3609.60, 6416.00, 6867.20, 3680.00, 569.60, 3865.40, 3145.60, 4720.00, 1222.40, 4566.40, 6876.80, 3820.80, 7744.00, 7612.80, 3168.00, 4032.00, 5395.20, bomba, 2803.20, bomba, 9139.20, 7184.00, 3321.60, 4915.20, 3638.40, 3236.80, 857.60, 1420.80, 5190.40, 2665.60, bomba, 8412.80, 8764.80, 7657.60, 1155.20, 8211.20, 9081.60, 4214.40, 8934.40, 213.60, 246.40, 6361.60, 508.80, 2988.80, 73.60, 5692.80, 3980.80, 3840.00, 4499.20, 9225.60, 5401.60, 7577.60, 4480.00, 156.80, 2550.40
node_41, 3171.20, 160.00, 2345.60, 1158.40, 1813.60, 272.00, 7987.20, 8553.60, 9104.00, 9161.60, 3056.00, 8569.60, 7649.60, bomba, 2835.20, 4601.60, 8790.40, 8336.00, 5379.20, 2464.00, 4136.00, 7382.40, 60.80, bomba, 8742.40, bomba, 4547.20, 6428.80, 3212.80, 6707.20, 1548.80, 6672.00, 7907.20, 4262.40, 8588.80, 4889.60, 8160.00, 2252.80, 1750.40, 5875.20, 2387.20, 897.60, 3817.60, 7177.60, 6672.00, 1654.40, 7459.20, 6828.80, 6364.80, 7456.00, 5449.60, bomba, 5753.60, 233.60, 780.80, 8560.00, 2387.20, 9404.80, 8353.60, 3795.20, 8384.00, bomba, 6080.00, 547.20, 4195.20, 4940.80, 7952.00, 5401.60, 2089.60, 8851.20, 7657.60, 7843.20, 8500.80, 7875.20, 5472.00, bomba, 406.40, 2966.40, 8838.40, 2208.00, 3148.80, 7584.00, 1888.00, 6441.60, 262.40, 8470.40, 4345.60, 9596.80, 6838.40, 9705.60, 793.60, 9430.40, 160.00, bomba, 5916.80, 6937.60, 313.60, 3436.00, 9155.20
node_42, 377.60, 9683.20, 6102.40, 2040.00, 5030.40, 9859.20, 3558.40, 6374.40, 5788.80, 796.80, 6169.60, 2937.60, 9107.20, 2870.40, bomba, 6553.60, 2876.80, 668.80, 3913.60, bomba, 7731.20, 4960.00, bomba, 7964.00, 9475.20, 902.40, 3894.40, 1032.80, 8950.40, 694.40, 7145.60, 7081.60, 1587.20, 8761.60, 5731.20, 1933.60, 2857.60, 9872.00, 7744.00, 6720.00, 2681.60, 897.60, 9443.20, 6819.20, 8963.20, 9145.60, 5635.20, 9316.80, 3198.80, 188.80, 4579.20, 6672.00, 4265.60, 8700.80, 4924.80, 8995.20, 6125.60, 9868.80, 838.40, 6761.60, 1116.80, 1635.20, 5148.80, 5363.20, 2707.20, 2620.80, 825.60, 4454.40, 5144.00, 7923.20, 3808.00, 51.20, 8339.20, 7142.40, 9878.40, 2249.60, 3056.00, 1024.00, 8112.00, 9836.80, 5212.80, 1366.40, 3379.20, 2761.60, 614.40, 224.00, 880.00, 5990.40, 3472.00, 1670.40, 294.40, 7618.80, 1072.00, 6473.60, 6660.80, 3286.40, 8761.60, 7913.60, 3753.60
node_43, 7219.20, 3660.80, 8777.60, 3844.80, 4030.40, 9072.00, 7388.80, 9008.00, 1779.20, 7516.80, 8726.40, 6886.40, 3680.00, 8204.80, 3283.20, 4083.20, 2166.40, 1152.00, 4204.80, 6451.20, 5363.20, 2473.60, 4627.20, 6016.00, 1907.20, 8489.60, 796.80, 7676.00, 9443.20, 4524.80, 5254.40, 5648.00, bomba, 1846.40, 5411.20, 9603.20, 5724.80, 9971.20, 6928.00, 8278.40, 1398.40, 3817.60, 9443.20, 2313.60, 2995.20, bomba, 6080.00, 4742.40, 2825.60, 4534.40, 1961.60, 9747.20, 790.40, 5507.20, 4161.60, 9331.20, 6716.80, 8348.80, 1187.20, 4848.00, 4832.00, 9702.40, 3324.80, 2092.80, 2476.80, 2544.00, 8790.40, 755.20, 131.20, 307.20, 8313.60, 8860.80, 150.40, 7142.40, 9500.80, 7161.60, 528.00, 8505.60, 2931.20, 3283.20, 8867.20, 4758.40, 9748.00, 508.80, 5046.40, 5820.80, 3722.40, 1660.80, 5164.80, 6851.20, 4060.80, 2275.20, 864.00, 86.40, 4652.80, 4121.60, 9187.20, bomba, 7664.00
node_44, 9588.80, 3040.00, 8364.80, 6034.40, 5200.00, 4486.40, 3296.00, 9123.20, 3657.60, 2937.60, 4252.80, 38.40, 950.40, 6736.00, 1203.20, 4096.00, 3670.40, 2371.20, 8166.40, 2784.00, 185.60, bomba, 7590.40, 8454.40, 2995.20, 4169.60, 870.40, 6188.80, 8329.60, 6118.40, 8684.80, 7225.60, 604.80, 2003.20, 4969.60, 3769.60, 8060.80, 4291.20, 4568.00, 9308.80, 6822.40, 7177.60, 6819.20, 2313.60, 454.40, 7388.80, 9334.40, 4233.60, 6624.00, 1440.00, 5705.60, 7488.00, 1724.80, bomba, 7065.60, 6806.40, 1827.20, 1708.80, 8214.40, 2848.00, 5347.20, 8220.80, 2985.60, bomba, 3481.60, 4720.00, 5897.60, 425.60, bomba, 1068.80, 2386.00, 6998.40, 8780.80, 483.20, 1347.20, 8928.00, 6838.40, 3014.40, 2860.80, 2716.80, 723.20, 8787.20, 4556.80, 5878.40, 4921.60, 4208.00, 9728.00, 1523.20, 1542.40, 7132.80, 8601.60, 1225.60, 6470.40, 8534.40, 6201.60, 7305.60, 3596.80, 5180.80, 6934.40
node_45, 3126.40, 5763.20, 3987.20, 2630.40, 6060.80, 1395.20, 8086.40, 585.60, 524.80, 1286.40, 2921.60, 7164.80, 6188.80, 4259.20, 652.80, 1900.80, 9340.80, 4214.40, 2067.20, 6912.00, 960.00, 2211.20, 1833.60, 7801.60, 560.00, 9084.80, 4409.60, 1065.60, 6918.40, 9259.20, 1449.60, 1616.00, 3382.40, 4569.60, 4324.80, 6694.40, 4396.80, 8579.20, 1648.00, 3398.40, 3609.60, 6672.00, 8963.20, 2995.20, 454.40, 9820.80, 1270.40, 803.20, 8504.00, 1145.90, 7596.80, 6210.80, 5971.20, 4908.80, 3302.40, 1766.40, 7964.80, 8051.20, 6793.60, bomba, 7564.80, 8867.20, 8470.40, 1478.40, 3632.00, 8659.20, 902.40, 697.60, 3936.00, 940.80, 684.80, 8371.20, 6684.80, 3491.20, 2931.20, 496.00, 9289.60, 972.80, 675.20, 6361.60, 6707.20, 8801.60, 1528.00, 7753.60, 5110.40, 4332.80, 6307.20, 9363.20, 2400.00, 8118.40, 966.40, 9091.20, 1241.60, 1283.20, 4153.60, 9488.00, 4304.00, 1740.80, 7785.60
node_46, 9577.60, 8803.20, 342.40, bomba, 4540.80, 985.60, 7433.60, 8857.60, 6355.20, 60.80, 3529.60, 6364.80, 5795.20, 2377.60, 1807.20, 3280.00, 2252.00, 9616.00, 2112.00, 8841.60, 5190.40, 8537.60, 1894.40, 1280.00, 6812.80, 8396.80, 8479.20, 2854.40, 3923.20, 1740.80, 3622.40, 4233.60, 5673.60, 6883.20, 2585.60, 6809.60, 5190.40, 5760.40, 4540.80, 4611.20, 6416.00, 1654.40, 9145.60, bomba, 7388.80, 9820.80, 1299.20, 1453.10, 3596.80, bomba, 752.00, 9084.80, 956.80, 9120.00, 3584.00, 1750.40, 5542.40, 4140.80, 28.80, 4947.20, 4281.60, 2886.40, 8892.80, 2838.40, 2099.20, 8723.20, 8432.00, 5000.00, 1126.40, 1078.40, 7744.00, 1203.20, 364.80, 9945.60, 5424.00, 5420.80, 896.00, 8550.40, 4288.00, 3926.40, 7462.40, 2521.60, 2086.40, 6928.00, 3273.60, 9545.60, 2464.00, 7568.40, 9364.80, 6480.00, 4035.20, 6134.40, 1843.20, bomba, 9344.00, 7435.60, 6211.20, 5977.60, 9113.60
node_47, 188.80, 7084.80, bomba, 7776.00, 7212.80, 5682.70, 1628.80, 7136.00, 5878.40, 323.20, 5929.60, 8854.40, 2988.80, 4672.00, bomba, 7708.80, 857.60, 4790.40, 9468.80, 5827.20, 6636.80, 3910.40, 656.00, 8236.80, 6614.40, bomba, 7484.80, 7584.00, 5605.20, 1145.60, 8752.00, 3545.60, 2070.80, 1340.80, bomba, 771.20, 8316.80, 8294.40, 2086.40, 8332.80, 6867.20, 7459.20, 5635.20, 6080.00, 9334.40, 1270.40, 1299.20, 4768.00, 2544.00, 6668.80, 8345.60, 1097.60, 3385.60, bomba, 1123.20, 5635.20, 6592.00, 4016.00, 7197.80, 6017.60, 3041.60, 4963.20, 6531.20, 6169.60, 7340.80, 7342.40, 8710.40, 5024.00, bomba, 1164.80, 1068.80, 5017.60, 2067.20, 6873.60, 2121.60, 4307.20, 4883.20, 8945.60, 2284.80, 2124.80, 9593.60, 8576.00, 9542.40, 3683.20, 6044.80, 7616.00, 4912.00, 8054.40, 4937.60, 6249.60, 7817.60, 3843.20, 1462.40, 7398.40, 9548.80, 6643.20, 2259.20, 729.60, 467.20
